shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 15,Organon and related texts,"Leaf from liturgical manuscript [breviary?], 11th or early 12th century|Porphyry, Isagoge in Aristotelis Praedicamenta (Introduction to Aristotle's Categories)|Aristotle Liber Praedicamenta (Catagories)|Aristotle, De interpretatione (On interpretation)|Gilbertus Porretanus, Liber sex principioum|Aristotle, Analytica priora (Prior Analytics)|Aristotle, Analytica posteriora (Posterior Analytics)|Aristotle, Topica (Topics)|Aristotle, De Sophisticis Elenchis (On Sophistical Refutation)","",Latin,lat,"",Italy
