shelfmark,title,additional_titles,authors,language,language_codes,date,place
X893.7 Ab9,Kitāb al-tārīkh mimmā taqaddama ʻan al-ābāʼ|[كتاب التاريخ مما تقدم عن الاباء],[Kitāb al-tārīkh mimmā taqaddama ʻan al-ābāʼ],"Abū al-Fatḥ ibn Abī al-Ḥasan, al-Sāmirī, active 1355",Chiefly Arabic with some Samaritan Aramaic,ara|sam,1750?-1850?,""
