shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 346,Court document,"","",Judeo-Arabic; Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),jrb|heb arc,"",Fustat
