shelfmark,title,additional_titles,authors,language,language_codes,date,place
12 vol. 1,"Book of Hours, Use of Paris","Calendar, in French|Gospel Lessons|Prayer, Obsecro te|Hours of the Virgin, beginning and end lacking","",Latin; Middle French (ca. 1400-1600),lat|frm,"",France
