shelfmark,title,additional_titles,authors,language,language_codes,date,place
Mss040,Journal or Visit to Upper Canada and Parts Adjacent,"","",Primary language: English.,eng,1797,Philadelphia County (Pa.)|Berks County (Pa.)|Lycoming County (Pa.)|Columbia County (Pa.)|Steuben County (N.Y.)|Yates County (N.Y.)|Ontario County (N.Y.)|Erie County (N.Y.)|Niagara County (N.Y.)|Livingston County (N.Y.)
