shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 271,"Lecture notes and addresses, 1785-ca. 1819.","","Physick, Philip Syng, 1768-1837|Dorsey, John Syng, 1783-1818|Lawrence, Leonard|Freeman, James Phillips|Hamilton, Thomas|Clark, Russel|Fithian, Joseph","",eng,1785-ca. 1819,""
