shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis O 169,al-Tawḍīḥ.|التوضيح,"","Maḥbūbī, ʻUbayd Allāh ibn Masʻūd, -1346 or 1347|Samarqandī, Abū al-Qāsim ibn Abī Bakr, active 15th century|Hibat Allāh ibn Salāmah, -1019|Maḥbūbī, ʻUbayd Allāh ibn Masʻūd, -1346 or 1347",Arabic with some Persian,ara|per,A.H. 1241-1242 (1826-1827),""
