shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 10 Folder 16,Letter to the count of Palamos :,"","Joan, of Aragon, Queen of Sicily|Palamos, Count",In Spanish,spa,"",""
