shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS Or 302 - FOLIO,Tahdhīb Makhrūṭāt Abulūniyūs.|تهذيب مخروطات ابلونيوس,Tahdhīb Makhrūṭāt Abulūniyūs.,"Maghribī, Muḥyī al-Dīn, -approximately 1281|Apollonius, of Perga",Arabic,ara,1866,""
