shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 121,"Book of Hours, Use of Rome","Calendar, Use of Florence|Office of the Virgin, Use of Rome|Office of the Dead, Rome use|Penitential Psalms|Long Hours of the Cross|Short Hours of the Cross|Variation of the prayer to the Virgin, ""Sancta Maria succurre miseris"" (added by contemporary hand)","",Latin,lat,"","Florence, Italy"
