shelfmark,title,additional_titles,authors,language,language_codes,date,place
"Ms. Coll. 390 Item 2684, Item 2685",Kārikāvalī|कारिकावली,"",Viśvanātha Nyāyapañcānana Bhaṭṭācārya,In Sanskrit,san,"",""
