shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Codex 29,Bullae Sanctorum Pontificum,"Table of contents, f. 1r|Bulls, interdicts, etc. of John XXII, f. 7r|Letters from Innocent VI, f. 125r|Letters from Gregory XI, f. 179v|Miscellaneous papal letters, f. 263","Gregory IX, Pope, ca. 1170-1241|John XXII, Pope, d. 1334|Innocent VI, Pope, d. 1362|Urban V, Pope, 1310-1370|Gregory XI, Pope, 1329-1378","Latin, with 23 letters from Gregory XI in French",lat,between 1350 and 1450,"Avignon?, France"
