shelfmark,title,additional_titles,authors,language,language_codes,date,place
GloriaDei.RecordsMiscellaneous1653-1760,"Historical accounts of Swedish settlement along the Delaware River and financial records of Gloria Dei, 1653-1760","","",English; Swedish,eng|swe,"",United States
