shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 115,"Book of Hours, Use of Rome","Modern collation and list of contents|Modern title page and list of miniatures|Calendar|Hours of the Virgin, Use of Rome|Penitential Psalms, Litany, and Prayers|Long Hours of the Passion|Short Hours of the Passion|Office of the Dead","",Latin,lat,"",Italy
