shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 86,"Talmud, Seder Zerʹaim, Berachot 7a-7b","","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),heb|arc,"",Orient
