shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 27210,Hagadah shel Pesaḥ (הגדה של פסח),Illustriations|Poetical pieces|Lel shemurim|Hagadah|Liturgical pieces,"",Hebrew,he,"",SpainCataloniaBarcelonaItaly
