shelfmark,title,additional_titles,authors,language,language_codes,date,place
X892.5 Av3 S4 [Folio],Vīdēvdād.,[Vīdēvdād].,"",Avestan (in Pahlavi script) and Pahlavi with one line in Gujarati,ave|pal guj,1859?,India?
