shelfmark,title,additional_titles,authors,language,language_codes,date,place
X893.65 P93,English-Assyrian word-list.,English-Assyrian word-list.,"Prince, John Dyneley, 1868-1945",English and Romanized Assyrian (Akkadian),akk|eng,1944?,New York
