shelfmark,title,additional_titles,authors,language,language_codes,date,place
961.F.5d,Qurʼan. Sūrat al-ikhlāṣ / قرآن. سورة الإخلاص,Qurʼān. Sūrat al-ikhlās,"",Arabic; English,ara|eng,"",Léogâne (now Haiti)
