shelfmark,title,additional_titles,authors,language,language_codes,date,place
CAJS: RAR MS 82.313.1.5,Arabic and Hebrew writing|כתיבת-ערבית עם עברית,"","",In Arabic; later text (from paper re-use) in Hebrew,ara|heb,1000?-1199?,""
