shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 9398,Nevi'im u-Khetuvim (נביאים וכתובים),Joshua|Judges|Samuel|Kings|Jeremiah|Ezekiel|Isaiah|Hosea|Joel|Amos|Obadiah Jonah|Micah|Nahum|Habakuk|Zephaniah|Haggai|Zechariah|Malachi|Psalms|Proverbs|Job|Daniel|Ezra|Chronicles,"",Hebrew,he,"",""
