shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 26954,Sidur (סדור),Services for week-days|Services for the Sabbath|Special portions for Rosh ḥodesh and Purim|Prayers for Shalosh regalim|Hagadah for Passover|[Pirḳe avot]|Prayers for the New Year|Prayers for the Day of Atonement|Poetical pieces,"",Hebrew,he,"",Germany|Poland
