shelfmark,title,additional_titles,authors,language,language_codes,date,place
Rendel Harris 45,Thomas Aquinas treatises,"Sententiae|Thomas Aquinas, Expositio devotissima orationis dominicae|Thomas Aquinas, Expositio devotissma super salutatione evangelica|Thomas Aquinas, Expositio devotissima super symbolo apostolorum|Act of Contrition|Intertaining of Good Thoughts|De contemptu mundi|Verse with commentary","",Latin,lat,"",England
