shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn Museum 87-43-151,Royal decrees,"Ownership notes, Upper cover|First text, f. A01 lower|Second text, f. A04 upper|Third text, f. A07 upper|Fourth text, f. A10 upper|Fifth text, f. A15 upper|End of texts, f. A18 lower","",In Thai,tha,before 1837,""
