shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1196,Perpetual card,"Perpetual card, p. i|Vaticinia varia, p. 1|Tables of dominant planets, signs, kabbalistic predictions, and some numerology, p. 56|Calendarium, p. 69|Septem planetarum tabulae onomanticae, sanitatem, fortunam, vitam et mortem praesagientes, p. 100 [=102]|Septem planetarum imagines magicae, p. 106 [=108]|Sigilla decem nomina dei principalia complectentia, p. 151 [=153]|Duodecim signa coelestia, eorumque sigilla magica, p. 160 [=162]|Observatio generalis cum brevi delineatione calendarii magici, p. 177 [=179]|Planetary symbols and explanations, 195 [=197]","","Latin, some English (p. i-vi, 195-200), with some French (p. 58-63), Italian (p. 28, 57), and Greek and Hebrew characters (throughout p. 70-175)",lat|eng fre ita heb grc,1688,London
