shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 53,Biography of Petrarch; Glosse de libris meteororum (Gloss on the Book of Meteors); Glosse de libris meteororum IV (Gloss on the Book of Meteors IV),"Glosse de libris meteororum|Glosse de libris meteororum IV|Glosse de memoria et reminiscentia|Liber de memoria et reminiscentia|Glosse de sompno et vigilia|Adam of Buckfield, Glosse de vegetabilibus et plantis|Glosse de differentia spiritus et anime|Glosse de longitate et brevitate uite|Adam of Buckfield, Glosse de sensu et sensatu|Adam of Buckfield, Glosse de generatione et corruptione|John Sackville (?) Glosse de generatione et corruptione|Glosse de II. III. IV libris physicorum","",Latin; Italian,lat|ita,"",Italy
