shelfmark,title,additional_titles,authors,language,language_codes,date,place
"Islamic Manuscripts, Third Series no. 388",Hâzâ Kitab-ı Sabhe-yi sıbyan.|هذا كتاب سبحه صبىان,"","",In Ottoman Turkish,ota,1826,""
