shelfmark,title,additional_titles,authors,language,language_codes,date,place
Widener 7,"Book of Hours, use of Paris","Calendar, in French|Gospel Lessons|Hours of the Virgin, Use of Paris (first page lacking)|Penitential Psalms, Litany and Prayers|Hours of the Cross|Hours of the Holy Spirit (first page lacking)|Office of the Dead|O intemerata|Obsecro te|Suffrages|Mass of the Holy Spirit|Mass of the Virgin|Mass of the Trinity|Mass of the Dead|Fifteen Joys of the Virgin, in French|Seven Requests to our Lord, in French|Prayer to the True Cross, in French: ""Sainte vraye crois aouree""","",Latin; Middle French (ca. 1400-1600),lat|frm,"","Paris?, France"
