shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 257,"Book of Hours, Use of Utrecht",Calendar|Hours of the Trinity|Psalms|Hours of the Sweet Name of Jesus|Hours of the Holy Spirit|Hours of Maundy Thursday|Prayers for the Eucharist|Hours of the Virgin Mary|Hours of All Saints,"",Middle Dutch (ca. 1050-1350),dum,"",Eastern Netherlands
