shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 477,Miscellanea di poesie del secolo XVIII,"La dulcinea trionfante [unfinished pastoral romance in prose], f. 1r|Miscellaneous poetry [religious verse, odes, epigrams, etc.] by several authors, f. 12v|Serenata a? quattro: soprano, soprano, contralto, tenore [libretti for serenades, dramatic dialogues], f. 53r|Miscellaneous poetry including satirical sonnets regarding the betrothal of Sig. Niccolo? Panciatichi (f.93-94) and a bestiary in verse (f.98-113), f. 61r|Stravaganza di nostro tempo [satire, intended for music?], f. 119r|Miscellaneous sonnets and poetry, f. 124r|Canzonetta, f. 131r|Madrigali, f. 136r|Religious and other verse, including Stabat Mater Dolorosa, (f. 145), f. 141r","","Italian, with some Latin",ita|lat,17--,Florence?
