shelfmark,title,additional_titles,authors,language,language_codes,date,place
Othmer MS 6,Codicillus,"De Quarta inceratione per viam reductionis congelationis et subtiliationis|[Diagrams and Figures]|Original rubric very faded and obscured by the (incorrect) title added by a later hand, De lapide Philosophico","",Latin,lat,"",Northern Italy? Germany?|Italy
