shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1812,Līlāvatī|लीलावती,"Small tables, f. 7r [=1r]|Small tables, f. 7v [=1v] and f. 8r [=2r]|Small tables, f. 8v [=2v] and f. 9r [=3r]|Small tables, f. 10v [=4v] and f. 11r [=5r]|Small tables, f. 11v [=5v] and f. 12r [=6r]|Small tables, f. 13r [=7r]|Small tables, f. 17v [=11v] and f. 18r [=12r]|Small tables, f. 18v [=12v] and f. 19r [=13r]|Small table, f. 19v [=13v]|Small tables, f. 20v [=14v] and f. 21r [=15r]]|Small tables, f. 21v [=15v] and f. 22r [=16r]|Small tables, f. 23v [=17v] and f. 24r [=18r]|Small tables, f. 24v [=18v] and f. 25r [=19r]|Small tables, f. 26v [=20v]","Bhāskarācārya, 1114-",In Sanskrit,san,"",""
