shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 2 Folder 40,Miscellaneous manuscripts,"","Brooke, Thomas, d. 1439|Dighere, Robert|Dighere, Avicia|Holman, Philip|Swaldale, John|Brooke, Joanna|Damerle, William|Damerle, Joanna","In Latin, with brief endorsements in Middle English",lat,"",""
