shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 44,Epistolae familiares,Leonardi arretini epistolarum liber primus|Leonardi arretini epistolarum liber secundus|Leonardi arretini epistolarum liber tertius|Leonardi arretini epistolarum liber quartus|Leonardi arretini epistolarum liber quintus|Leonardi arretini epistolarum liber sextus|Leonardi arretini epistolarum liber septimus|Leonardi arretini epistolarum liber octavus|[Book Nine],"",Latin,lat,"",Italy
