shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 84,Theological miscellany,"""Ibimus"" paraphrase of Robert of Sorbon's De tribus dietis paradisi|Robert of Sorbon? De septem homicidiis|Gregory the Great, Moralia in Job, Book III|(Pseudo-) Bernard of Clairvaux, Meditationes|Anonymous, Summa de trinitate|Hugh of St. Cher, Speculum ecclesie|Innocent III, De miseria conditionis humanae|Print catalog entry|Print catalog entry|Leaf from a Dutch Book of Hours?","",Latin,lat,"",England
