shelfmark,title,additional_titles,authors,language,language_codes,date,place
CAJS Rar Ms 279,Mukhtaṣar fī al-maʻānī.|[مختصر في المعاني],[Mukhtaṣar fī al-maʻānī].,"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389?|Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān, 1267 or 1268-1338",Arabic,ara,between 1600 and 1799?,""
