shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2215,Midrash ha-gadol (מדרש הגדול),Midrash on Tsaṿ|Midrash on Shemini|Midrash on Tazri῾a|Midrash on Metsora῾|Midrash on Aḥare mot|Midrash on Ḳedoshim|Midrash on Emor|Midrash on Be-har|Midrash on Be-ḥuḳotai,"",Hebrew,he,"",Yemen
