shelfmark,title,additional_titles,authors,language,language_codes,date,place
MikvehIsrael.PrayerServiceForDedicationOfNewSynagogue,"Form of service at the dedication of the new synagogue, 1825","","",Hebrew; English,heb|eng,"",United States
