shelfmark,title,additional_titles,authors,language,language_codes,date,place
X892.8 L977 O Q [Folio],Ātishkadah.|آتشکده,Ātishkadah.,"Āz̲ar Baygdilī, Luṭf ʻAlī ibn Āqā Khān, 1721 or 1722-1780 or 1781",Persian,per,18--,""
