shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 27208,Sidur (סדור),Services for week-days|Services for Shabat|Special portions for Rosh ḥodesh etc.|Prayers for shalosh regalim|Seder Pesaḥ|Avot|Prayers for Rosh ha-Shanah and Yom Kipur|Hosh῾anot|Prayers and readings for yamim ṭovim,"",Hebrew,he,"",Germany
