shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 139,Excerpts from De viris illustribus (On Famous Men); Excerpts from the Supplementum chronicarum; Excerpts from the Vita Henrici Quinti (Life of Henry V); Excerpts from works on Venice; Rumores e venetiis allati...,"Excerpts from the works on Venice by Marcus Antonius Coccius Sabellicus|Excerpts from the Supplementum chronicarum by Jacobus Philippus de Bergamo|Excerpts from the works on Venice by Marcus Antonius Coccius Sabellicus|Peter Carmelianus, Rumores e venetiis allati fidelissimis auctoribus…|Excerpts from the Vita Henrici Quinti, by Titus Livius of Forli|Excerpts from De viris illustribus, by Giovanni Boccaccio","",Latin,lat,"",England
