shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 842,"Orationes legatorum Caroli VIII, regis Francorum ... etc.","Orationes legatorum Caroli VIII, regis Francorum, f. 1r|Oratio pro recommendatione rectoris Gregorii Meninge, f. 6v|Recipe, f. 7v|Recepte super nono Almansoris, f. 8r|Recipe, f. 11v|Recipe, f. 12r|Recipe, f. 12v","Mellerstadt, Martinus|Tossignano, Pietro da, d. 1401",Latin,lat,1500-1510,Germany
