shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn Museum 51-9-4 51-9-4,Nissaya manuscript,"Title page, 1r|Stitched broken leaf, f. 16r|Stitched broken leaf, f. 16v|Stitched broken leaf, f. 18r|Stitched broken leaf, f. 18v|Leaf fragment, f. 44r|Leaf fragment, f. 44v|Title page, f. 46v","",In Northern Thai and Pali,tha|pli,"",""
