shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Codex 1233,Notated breviary,"Calendar, f. 1r|Invitatories for matins, prayers with benedictions, suffrages for principal feasts, f. 6r|Antiphons for first three Sundays in Advent, f. 12r|Notated breviary, f. 19r|Hymns, f. 280r|Festum purificationis Marie virginis, f. 287r|In festo visitacionis gloriose virginis Marie, f. 290r|Partial list of contents, f. 294v|Festo sanctissimi nominis Mariae, f. 295r|Festum sanctissimi nominis Iesu, f. 296r|In festo exaltationis sanctae crucis, f. 301r|Festo compassionis beatae Mariae virginis, f. 303v","",Latin,lat,ca. 1450,Cologne
