shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 164,Oedipi et Sphingis dialogus (Dialogues between Oedipus and the Sphinx); Le Sphinx,[Later French translation of first dialogue],"",Latin; Ancient Greek (to 1453); Middle French (ca. 1400-1600),lat|grc frm,"",France
