shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 26,"Book of Hours, Use of Rome (""Mongan Hours"")","Calendar|Short Hours of the Cross|Mass of the Virgin, followed by Gospel Lessons|Hours of the Virgin|Penitential Psalms and Litany|Office of the Dead","",Latin,lat,"","Northern Flanders (Brussels?), Belgium|Illustrations, produced separately, from Utrecht, Netherlands?"
