shelfmark,title,additional_titles,authors,language,language_codes,date,place
Harley MS 5530,Maḥzor Yom Kipur (מחזור יום כיפור),Ma῾ariv|Shaḥarit|Musaf|Minḥah|Appendices,"",Hebrew,he,"","Africa, N."
