shelfmark,title,additional_titles,authors,language,language_codes,date,place
"MC.00.001, Box 18, Folder 2",Journal of a Trip to South America,"","",Primary language: English.,eng,From 1826 to 1830,Peru|Ecuador|Bolivia|Chile
