shelfmark,title,additional_titles,authors,language,language_codes,date,place
378.748 POM 33.8 Pt.2,An Essay on the Properties of the Secale Cornutum ; or Ergot /,Title page,"Bedinger, Daniel, -1840","",eng,1826,""
