shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 4709,"Torah, megilot ṿe-hafṭarot (תורה, מגילות והפטרות)",Genesis|Exodus|Leviticus|Numbers|Deuteronomy|Song of Songs|Ruth|Lamentations|Ecclesiastes|Esther|Psalms|Proverbs|Job|Hafṭarot for the whole year,"",Hebrew,he,"","Italy, C.SermideMantua"
