shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1880,Saṃgrahapraśnavicāra|संग्रहप्रश्नविचार,"Table, f. 6r [=7r]|Table, f. 6v [=7v]|Table, f. 8r [=9r]|Tables, f. 8v [=9v] and f. 9r [=10r]|Tables, f. 9v [=10v] and f. 10r [=11r]|Table, f. 10v [=11v]|Table, f. 12r [=13r]|Table, f. 12v [=13v]","",In Sanskrit,san,"",""
