shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 14761,Hagadah shel Pesaḥ (הגדה של פסח),The Hagadah|Poetical pieces|Parashiyot ve-hafṭarot shel Pesaḥ|Poetical pieces|Targum,"",Hebrew; Jewish Babylonian Aramaic (ca. 200-1200 CE),he|tmr,"","Spain: Catalonia, Barcelona; France: Provence, Bas-Languedoc"
