shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 140,"Gaonic Talmud digest, Shabat 62a-66b; 73a-74b","","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),heb|arc,"",Orient
