shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 137,Excerpts from a version of Soferim. Judeo-Arabic essay on Biblical prophecies,"","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE); Judeo-Arabic,heb|arc jrb,"",Orient
