shelfmark,title,additional_titles,authors,language,language_codes,date,place
Misc Mss Box 14 Folder 23,Miscellaneous manuscripts,"","Paz, Fernando, 16th cent|Durán, Juan, 16th cent",In Spanish,spa,"",""
