shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2354,Midrash ha-gadol (מדרש הגדול),Midrash on Naso᾿|Midrash on Be-ha῾alotekha|Midrash on Shelaḥ lekha|Midrash on Ḳoraḥ|Midrash on Ḥuḳat|Midrash on Balaḳ|Midrash on Pinḥas|Midrash on Maṭot|Midrash on Masʿe,"",Hebrew,he,"",Yemen
