shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 742 Folder 8,Piccolomini family land agreement,"","Piccolomini family|Piccolomini, Rinaldo di Turchio|Piccolomini, Bernardo di Roma|Piccolomini, Cione d'Alamanno",In Latin,lat,"",""
