shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 4838,"Torah ʿim targum u-ferush Rash""i (תורה עם תרגום ופרוש רש""י)",Exodus,"",Hebrew; Jewish Babylonian Aramaic (ca. 200-1200 CE); Judeo-Arabic,he|tmr jrb,"",Yemen
