shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 87,"Gaonic Talmud digest, Shabbat (74b-75b)","","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),heb|arc,"",Orient
