shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS Or 282,Tarjumah-i kitāb-i Taḥrīr-i Uqlīdus-i dar uṣūl-i handasah va ḥisāb.|ترجمه کتاب تحرير اقليدس در اصول هندسه و حساب,Tarjumah-i kitāb-i Taḥrīr-i Uqlīdis-i dar uṣūl-i handasah va ḥisāb,"Quṭb al-Shīrāzī, Maḥmūd ibn Masʻūd, 1236 or 1237-1310 or 1311|Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274|Euclid|Hypsicles, of Alexandria",Persian,per,1378,""
