shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 521,"Abrégé du traité de l'exploitation des mines, extrait de la traduction de l'allemand faite par M. Monnet","Traite? des mines, p. 1|Traite? de la pre?paration des mines ou disposition des mines pour la fonte, p. 71|Explication de trois planches suivantes, p. 121|Dictionnaire de mineralogie et me?tallurgie, p. 1 [=131]|Valeur intrinse?que de la monnoy?e d'Allemagne ..., p. 159 [=289]|Differents secrets merveilleux et naturels, p. 179 [=309]|Re?me?des interresants ..., p. 211 [=341]|Les moments perdus, p. 267 [=397]|Table de matieres de la seconde partie, p. 461|Additional songs, p. 473","",French,fre,1780,Duppenweiler
