shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 105,"Book of Hours, Use of Rome","Hymn, O jubar nostre specimen salutis|Calendar|Hours of the Cross|Hours of the Holy Spirit|Mass of the Virgin|Gospel Lessons|Hours of the Virgin|Hours of the Virgin for Advent|Prayer, Obsecro te|Prayer, O Intemerata|Suffrages|Penitential Psalms, Litany, and Prayers|Gradual Psalms|Office of the Dead|Prayers, beginning with Domine Iesu Christe qui hanc sacratissimam carnem","",Latin,lat,"",Flanders
