shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 17052,"A volume containing the glosses which are written on the margins of Add. 17049 and 17050 (Alfasi's commentary on Seder Mo῾ed, Nashim and Neziḳin).",Bava batra|Ḳidushin|Shevu῾ot|Sanhedrin|Makot|Yevamot|Ketubot|Additional fragments,"",Hebrew,he,"",France
