shelfmark,title,additional_titles,authors,language,language_codes,date,place
X892.8 P43,Manshāʼ inshāʼ al-kalām.|منشاء انشاء الكلام,Manshāʼ inshāʼ al-kalām.,"Niẓāmī Bākharzī, ʻAbd al-Vāsiʻ, -1503 or 1504",Persian with some Arabic quotations,per|ara,18--?,""
